日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2014-08-15,'399006,创业板指,1392.451,1392.486,1377.932,1382.872,1380.303,12.148,0.8801,624526803,10636625285.8
2014-08-14,'399006,创业板指,1380.303,1394.516,1378.954,1384.717,1384.309,-4.006,-0.2894,604657130,11316254019.0
2014-08-13,'399006,创业板指,1384.309,1397.098,1370.077,1396.262,1396.438,-12.129,-0.8686,649626000,12581556847.3
2014-08-12,'399006,创业板指,1396.438,1402.75,1393.114,1398.148,1397.784,-1.346,-0.0963,621193725,12026539607.1
2014-08-11,'399006,创业板指,1397.784,1397.969,1379.473,1379.473,1377.445,20.339,1.4766,664496407,13087014423.1
2014-08-08,'399006,创业板指,1377.445,1381.441,1368.06,1368.06,1362.028,15.417,1.1319,563466587,11391317046.5
2014-08-07,'399006,创业板指,1362.028,1381.457,1361.333,1365.184,1365.74,-3.712,-0.2718,631217212,12102315025.3
2014-08-06,'399006,创业板指,1365.74,1368.526,1353.949,1357.528,1360.692,5.048,0.371,629738871,11990891747.3
2014-08-05,'399006,创业板指,1360.692,1363.12,1321.203,1330.321,1329.821,30.871,2.3214,818787842,15664599526.8
2014-08-04,'399006,创业板指,1329.821,1331.804,1324.256,1325.009,1325.938,3.883,0.2928,445059108,8433378934.1
2014-08-01,'399006,创业板指,1325.938,1343.581,1324.191,1339.982,1344.544,-18.606,-1.3838,582799958,10665084625.5
2014-07-31,'399006,创业板指,1344.544,1346.221,1334.264,1342.734,1342.738,1.806,0.1345,511141605,9688430292.39
2014-07-30,'399006,创业板指,1342.738,1345.347,1329.074,1330.191,1331.764,10.974,0.824,564818283,10785792400.1
2014-07-29,'399006,创业板指,1331.764,1337.53,1310.841,1315.749,1314.527,17.237,1.3113,607913906,11613838348.9
2014-07-28,'399006,创业板指,1314.527,1316.037,1286.66,1289.103,1285.768,28.759,2.2367,563857047,10141773218.3
2014-07-25,'399006,创业板指,1285.768,1288.672,1270.365,1271.427,1271.879,13.889,1.092,425407814,8069807141.96
2014-07-24,'399006,创业板指,1271.879,1291.485,1255.69,1291.485,1293.094,-21.215,-1.6406,583696923,10943196209.1
2014-07-23,'399006,创业板指,1293.094,1332.362,1287.644,1330.139,1329.349,-36.255,-2.7273,576422884,11353747168.8
2014-07-22,'399006,创业板指,1329.349,1330.291,1305.027,1306.317,1306.965,22.384,1.7127,522161120,9951430698.6
2014-07-21,'399006,创业板指,1306.965,1313.557,1287.235,1304.721,1305.922,1.043,0.0799,475145422,9217685786.19
2014-07-18,'399006,创业板指,1305.922,1321.928,1300.757,1309.957,1312.809,-6.887,-0.5246,425822810,7859152472.25
2014-07-17,'399006,创业板指,1312.809,1323.238,1304.579,1315.093,1318.615,-5.806,-0.4403,465598956,9045449800.42
2014-07-16,'399006,创业板指,1318.615,1344.364,1310.861,1338.921,1341.269,-22.654,-1.689,636569312,12066598544.3
2014-07-15,'399006,创业板指,1341.269,1366.163,1332.874,1364.081,1367.07,-25.801,-1.8873,687963428,13091590938.4
2014-07-14,'399006,创业板指,1367.07,1367.818,1342.564,1358.173,1359.342,7.728,0.5685,685012755,12926075427.6
2014-07-11,'399006,创业板指,1359.342,1372.124,1351.77,1361.569,1363.882,-4.54,-0.3329,597501529,11362385487.1
2014-07-10,'399006,创业板指,1363.882,1387.889,1362.352,1384.454,1384.579,-20.697,-1.4948,664783295,13060601855.2
2014-07-09,'399006,创业板指,1384.579,1418.682,1384.256,1410.393,1410.725,-26.146,-1.8534,807007857,15818213613.2
2014-07-08,'399006,创业板指,1410.725,1410.725,1379.493,1392.347,1393.889,16.836,1.2078,701632621,13972379087.9
2014-07-07,'399006,创业板指,1393.889,1411.989,1381.941,1411.989,1411.638,-17.749,-1.2573,708442157,13858251215.8
2014-07-04,'399006,创业板指,1411.638,1423.89,1406.207,1421.677,1422.603,-10.965,-0.7708,731697100,13917659079.2
2014-07-03,'399006,创业板指,1422.603,1428.672,1412.155,1419.814,1419.937,2.666,0.1878,850008321,15677632242.9
2014-07-02,'399006,创业板指,1419.937,1425.297,1402.217,1413.173,1411.736,8.201,0.5809,686849105,13818653787.6
2014-07-01,'399006,创业板指,1411.736,1415.331,1398.148,1405.439,1404.71,7.026,0.5002,671744681,13634589345.0
2014-06-30,'399006,创业板指,1404.71,1404.71,1374.298,1388.474,1388.815,15.895,1.1445,694985367,13822494920.1
2014-06-27,'399006,创业板指,1388.815,1397.965,1382.071,1388.38,1386.273,2.542,0.1834,633296404,12671808486.0
2014-06-26,'399006,创业板指,1386.273,1391.295,1360.199,1360.199,1358.708,27.565,2.0288,621507276,12248024501.4
2014-06-25,'399006,创业板指,1358.708,1368.664,1347.819,1368.664,1369.439,-10.731,-0.7836,469108412,9265275823.85
2014-06-24,'399006,创业板指,1369.439,1372.155,1359.13,1360.078,1361.283,8.156,0.5991,498433494,9779788726.88
2014-06-23,'399006,创业板指,1361.283,1366.591,1335.18,1335.18,1333.982,27.301,2.0466,518103394,10388247063.2
2014-06-20,'399006,创业板指,1333.982,1335.646,1313.139,1319.108,1320.655,13.327,1.0091,430684678,8625787231.95
2014-06-19,'399006,创业板指,1320.655,1370.31,1310.492,1363.453,1363.991,-43.336,-3.1771,616926321,12015228533.1
2014-06-18,'399006,创业板指,1363.991,1384.866,1363.749,1377.577,1377.431,-13.44,-0.9757,536921164,10792369258.4
2014-06-17,'399006,创业板指,1377.431,1396.38,1377.404,1396.38,1395.611,-18.18,-1.3027,615589215,12533244428.7
2014-06-16,'399006,创业板指,1395.611,1397.63,1384.157,1384.157,1382.733,12.878,0.9313,708725072,13936388778.9
2014-06-13,'399006,创业板指,1382.733,1386.348,1359.652,1361.087,1363.739,18.994,1.3928,678566921,13573212800.2
2014-06-12,'399006,创业板指,1363.739,1375.975,1358.083,1364.414,1367.388,-3.649,-0.2669,625262120,12635738733.6
2014-06-11,'399006,创业板指,1367.388,1371.246,1348.404,1350.375,1353.871,13.517,0.9984,638604763,13255196799.4
2014-06-10,'399006,创业板指,1353.871,1356.967,1316.84,1327.105,1326.675,27.196,2.0499,625818497,12577692463.8
2014-06-09,'399006,创业板指,1326.675,1349.915,1326.629,1348.765,1350.447,-23.772,-1.7603,507600852,10025088706.0
2014-06-06,'399006,创业板指,1350.447,1362.978,1340.826,1354.905,1355.482,-5.035,-0.3715,639192567,12896996685.8
2014-06-05,'399006,创业板指,1355.482,1356.531,1317.532,1320.143,1321.718,33.764,2.5546,699663705,14171135968.2
2014-06-04,'399006,创业板指,1321.718,1321.718,1303.364,1318.327,1319.625,2.093,0.1586,519090097,10019232624.7
2014-06-03,'399006,创业板指,1319.625,1332.783,1317.99,1317.99,1318.127,1.498,0.1136,473111891,9446390193.89
2014-05-30,'399006,创业板指,1318.127,1323.594,1300.092,1312.303,1314.212,3.915,0.2979,454210178,8734820957.33
2014-05-29,'399006,创业板指,1314.212,1341.574,1312.421,1338.299,1338.971,-24.759,-1.8491,499724413,10522171127.9
2014-05-28,'399006,创业板指,1338.971,1339.032,1306.285,1306.285,1306.284,32.687,2.5023,617872184,12328658486.6
2014-05-27,'399006,创业板指,1306.284,1319.664,1303.148,1319.664,1320.759,-14.475,-1.096,455105380,8712570942.6
2014-05-26,'399006,创业板指,1320.759,1323.843,1301.865,1301.865,1295.998,24.761,1.9106,602538152,11787086236.6
2014-05-23,'399006,创业板指,1295.998,1296.835,1262.102,1269.176,1269.513,26.485,2.0862,464311046,8996110636.28
2014-05-22,'399006,创业板指,1269.513,1287.87,1259.874,1259.874,1257.796,11.717,0.9316,437013082,9227696018.29
2014-05-21,'399006,创业板指,1257.796,1257.796,1231.865,1241.017,1244.647,13.149,1.0564,285974675,5660461781.01
2014-05-20,'399006,创业板指,1244.647,1261.943,1239.65,1239.65,1228.371,16.276,1.325,344295271,7461895754.26
2014-05-19,'399006,创业板指,1228.371,1233.84,1213.991,1224.649,1226.473,1.898,0.1548,267908869,5737982927.96
2014-05-16,'399006,创业板指,1226.473,1252.387,1210.812,1250.375,1253.879,-27.406,-2.1857,347492632,7427889649.32
2014-05-15,'399006,创业板指,1253.879,1283.429,1253.616,1276.642,1278.661,-24.782,-1.9381,335568041,7300209331.17
2014-05-14,'399006,创业板指,1278.661,1282.345,1269.241,1273.207,1276.244,2.417,0.1894,260291772,5514824471.15
2014-05-13,'399006,创业板指,1276.244,1293.818,1273.328,1274.57,1278.282,-2.038,-0.1594,315261423,6615129858.46
2014-05-12,'399006,创业板指,1278.282,1281.097,1250.942,1263.915,1258.584,19.698,1.5651,319673264,6582061541.67
2014-05-09,'399006,创业板指,1258.584,1282.82,1249.564,1279.678,1279.837,-21.253,-1.6606,301029327,6184544097.55
2014-05-08,'399006,创业板指,1279.837,1300.829,1279.292,1284.438,1290.025,-10.188,-0.7898,267758337,5889260545.73
2014-05-07,'399006,创业板指,1290.025,1313.377,1289.562,1313.377,1316.858,-26.833,-2.0377,302902691,6556442449.23
2014-05-06,'399006,创业板指,1316.858,1327.799,1301.594,1301.594,1302.146,14.712,1.1298,342617723,8042255965.52
2014-05-05,'399006,创业板指,1302.146,1302.675,1279.31,1281.163,1283.209,18.937,1.4758,265056449,6038806135.9
2014-04-30,'399006,创业板指,1283.209,1287.768,1266.344,1266.344,1266.543,16.666,1.3159,272992022,6029471083.09
2014-04-29,'399006,创业板指,1266.543,1274.207,1248.318,1253.237,1257.263,9.28,0.7381,270252589,5984819885.84
2014-04-28,'399006,创业板指,1257.263,1283.866,1256.123,1283.639,1291.903,-34.64,-2.6813,328809288,7010455253.24
2014-04-25,'399006,创业板指,1291.903,1318.067,1290.356,1316.374,1319.505,-27.602,-2.0918,284997909,6375471143.14
2014-04-24,'399006,创业板指,1319.505,1326.959,1303.228,1325.856,1326.438,-6.933,-0.5227,318070144,7312661722.03
2014-04-23,'399006,创业板指,1326.438,1338.67,1318.235,1332.93,1336.187,-9.749,-0.7296,295899034,6913915107.39
2014-04-22,'399006,创业板指,1336.187,1367.63,1317.102,1361.578,1363.851,-27.664,-2.0284,366713060,8574791619.1
2014-04-21,'399006,创业板指,1363.851,1384.685,1363.008,1367.927,1377.419,-13.568,-0.985,352436556,8091582346.4
2014-04-18,'399006,创业板指,1377.419,1377.842,1362.613,1365.357,1367.591,9.828,0.7186,305255796,6672935647.71
2014-04-17,'399006,创业板指,1367.591,1373.848,1360.749,1360.749,1359.304,8.287,0.6097,283463105,6531450269.87
2014-04-16,'399006,创业板指,1359.304,1367.91,1353.777,1365.831,1369.889,-10.585,-0.7727,260178401,6322007090.76
2014-04-15,'399006,创业板指,1369.889,1380.863,1367.227,1375.693,1372.728,-2.839,-0.2068,335885908,8311137281.8
2014-04-14,'399006,创业板指,1372.728,1378.321,1367.746,1367.746,1363.899,8.829,0.6473,335038406,8171230101.02
2014-04-11,'399006,创业板指,1363.899,1370.398,1352.129,1370.398,1381.142,-17.243,-1.2485,351093736,8371571169.14
2014-04-10,'399006,创业板指,1381.142,1395.036,1374.612,1374.612,1370.462,10.68,0.7793,470838230,11443213521.8
2014-04-09,'399006,创业板指,1370.462,1376.694,1355.366,1355.366,1351.183,19.279,1.4268,408873178,9680880846.86
2014-04-08,'399006,创业板指,1351.183,1351.827,1327.799,1335.392,1346.738,4.445,0.3301,379437084,8426291688.63
2014-04-04,'399006,创业板指,1346.738,1347.053,1316.949,1323.413,1326.176,20.562,1.5505,277035630,6783324043.48
2014-04-03,'399006,创业板指,1326.176,1344.318,1318.823,1326.809,1327.983,-1.807,-0.1361,301984297,7259364279.12
2014-04-02,'399006,创业板指,1327.983,1360.883,1316.903,1356.679,1355.051,-27.068,-1.9976,324594960,8229360472.25
2014-04-01,'399006,创业板指,1355.051,1355.735,1326.248,1327.175,1327.8,27.251,2.0523,311418757,7571684264.73
2014-03-31,'399006,创业板指,1327.8,1340.47,1315.492,1327.234,1330.5,-2.7,-0.2029,282727393,6558679187.65
2014-03-28,'399006,创业板指,1330.5,1364.257,1317.412,1363.873,1367.964,-37.464,-2.7387,457960701,10285817077.3
2014-03-27,'399006,创业板指,1367.964,1417.358,1367.964,1415.551,1417.614,-49.65,-3.5024,408553926,9696362658.64
2014-03-26,'399006,创业板指,1417.614,1424.254,1396.907,1396.907,1394.824,22.79,1.6339,387438441,9446895830.08
2014-03-25,'399006,创业板指,1394.824,1410.478,1385.003,1392.143,1397.294,-2.47,-0.1768,309948866,7662902278.11
2014-03-24,'399006,创业板指,1397.294,1416.858,1392.511,1411.776,1419.84,-22.546,-1.5879,392564871,9375322263.83
2014-03-21,'399006,创业板指,1419.84,1427.923,1379.739,1405.9,1417.658,2.182,0.1539,446109724,10617668268.0
2014-03-20,'399006,创业板指,1417.658,1466.415,1417.17,1463.072,1466.217,-48.559,-3.3119,467830623,11688145406.7
2014-03-19,'399006,创业板指,1466.217,1482.302,1456.898,1481.493,1485.64,-19.423,-1.3074,418830120,10458789320.3
2014-03-18,'399006,创业板指,1485.64,1493.392,1478.721,1479.38,1477.415,8.225,0.5567,484827372,12296133302.3
2014-03-17,'399006,创业板指,1477.415,1477.68,1435.32,1436.105,1434.021,43.394,3.026,380346011,9722157429.94
2014-03-14,'399006,创业板指,1434.021,1450.383,1424.008,1433.463,1436.856,-2.835,-0.1973,326149650,7907242515.07
2014-03-13,'399006,创业板指,1436.856,1437.148,1401.431,1401.549,1399.266,37.59,2.6864,343871894,8522477135.43
2014-03-12,'399006,创业板指,1399.266,1418.612,1378.89,1390.86,1395.813,3.453,0.2474,451511111,10537115424.3
2014-03-11,'399006,创业板指,1395.813,1410.382,1380.967,1399.9,1407.073,-11.26,-0.8002,414892132,9310371399.55
2014-03-10,'399006,创业板指,1407.073,1446.063,1404.586,1446.063,1460.611,-53.538,-3.6655,504093665,11430475293.1
2014-03-07,'399006,创业板指,1460.611,1477.96,1453.625,1463.933,1462.528,-1.917,-0.1311,503043432,12654964831.3
2014-03-06,'399006,创业板指,1462.528,1464.413,1426.997,1461.115,1464.578,-2.05,-0.14,502424438,13050445820.2
2014-03-05,'399006,创业板指,1464.578,1471.04,1454.936,1467.062,1460.452,4.126,0.2825,469854010,11725782947.3
2014-03-04,'399006,创业板指,1460.452,1475.502,1446.272,1462.261,1465.139,-4.687,-0.3199,480263735,12200815087.0
2014-03-03,'399006,创业板指,1465.139,1466.234,1431.141,1433.901,1434.894,30.245,2.1078,483603436,11592826852.0
2014-02-28,'399006,创业板指,1434.894,1436.876,1393.002,1410.399,1414.657,20.237,1.4305,503420747,12343402635.4
2014-02-27,'399006,创业板指,1414.657,1496.619,1410.966,1467.272,1465.985,-51.328,-3.5013,658585761,17174500346.3
2014-02-26,'399006,创业板指,1465.985,1468.003,1415.246,1452.056,1472.691,-6.706,-0.4554,620306044,15556867451.6
2014-02-25,'399006,创业板指,1472.691,1571.398,1460.412,1543.966,1540.026,-67.335,-4.3723,877397135,22434815757.9
2014-02-24,'399006,创业板指,1540.026,1542.307,1510.457,1517.966,1519.665,20.361,1.3398,559946792,14425583013.2
2014-02-21,'399006,创业板指,1519.665,1526.026,1503.813,1512.168,1515.164,4.501,0.2971,484903630,11928684699.8
2014-02-20,'399006,创业板指,1515.164,1545.506,1504.167,1545.255,1544.402,-29.238,-1.8932,614165041,14703612995.2
2014-02-19,'399006,创业板指,1544.402,1551.883,1524.391,1544.642,1545.341,-0.939,-0.0608,667420094,15786537763.3
2014-02-18,'399006,创业板指,1545.341,1561.773,1539.209,1558.742,1558.616,-13.275,-0.8517,661308980,16101304449.6
2014-02-17,'399006,创业板指,1558.616,1559.124,1521.166,1521.166,1515.784,42.832,2.8257,720083350,17826243154.2
2014-02-14,'399006,创业板指,1515.784,1516.426,1475.953,1484.563,1485.131,30.653,2.064,581673747,14242913490.0
2014-02-13,'399006,创业板指,1485.131,1539.657,1484.423,1537.26,1539.966,-54.835,-3.5608,766178627,18506255224.4
2014-02-12,'399006,创业板指,1539.966,1540.329,1513.91,1527.1,1527.151,12.815,0.8391,662243577,16456750002.2
2014-02-11,'399006,创业板指,1527.151,1559.774,1506.04,1550.618,1553.415,-26.264,-1.6907,785649587,19895924616.9
2014-02-10,'399006,创业板指,1553.415,1557.029,1525.94,1536.991,1532.687,20.728,1.3524,726627225,18373981251.0
2014-02-07,'399006,创业板指,1532.687,1532.817,1483.685,1489.054,1495.978,36.709,2.4538,560317270,14086550341.3
2014-01-30,'399006,创业板指,1495.978,1507.874,1486.821,1494.117,1496.527,-0.549,-0.0367,542959535,14066711749.7
2014-01-29,'399006,创业板指,1496.527,1497.716,1469.583,1472.542,1471.34,25.187,1.7118,553040551,14363992877.4
2014-01-28,'399006,创业板指,1471.34,1486.423,1448.474,1476.589,1477.669,-6.329,-0.4283,550840210,14174593334.8
2014-01-27,'399006,创业板指,1477.669,1500.457,1465.144,1477.46,1484.432,-6.763,-0.4556,704276778,17673619530.6
2014-01-24,'399006,创业板指,1484.432,1493.637,1455.95,1458.206,1461.525,22.907,1.5673,675336857,16981022474.9
2014-01-23,'399006,创业板指,1461.525,1472.336,1433.171,1433.701,1431.741,29.784,2.0803,737528582,19158428748.1
2014-01-22,'399006,创业板指,1431.741,1431.997,1407.464,1407.464,1407.152,24.589,1.7474,639849271,15783544548.1
2014-01-21,'399006,创业板指,1407.152,1407.452,1370.686,1370.686,1372.736,34.416,2.5071,521002571,12839981812.0
2014-01-20,'399006,创业板指,1372.736,1400.944,1362.45,1393.876,1395.509,-22.773,-1.6319,514641408,12453815307.7
2014-01-17,'399006,创业板指,1395.509,1411.547,1391.619,1395.029,1395.163,0.346,0.0248,479389527,11697049380.1
2014-01-16,'399006,创业板指,1395.163,1423.118,1392.006,1415.568,1415.323,-20.16,-1.4244,479813992,11304549592.7
2014-01-15,'399006,创业板指,1415.323,1417.416,1397.945,1399.666,1400.916,14.407,1.0284,476300438,11114450209.2
2014-01-14,'399006,创业板指,1400.916,1400.916,1364.801,1364.801,1362.788,38.128,2.7978,481074821,10996665519.8
2014-01-13,'399006,创业板指,1362.788,1374.145,1349.246,1352.007,1353.302,9.486,0.701,446104892,9954594472.01
2014-01-10,'399006,创业板指,1353.302,1385.855,1347.61,1373.517,1380.244,-26.942,-1.952,439099247,10147330112.5
2014-01-09,'399006,创业板指,1380.244,1423.837,1379.648,1401.797,1405.023,-24.779,-1.7636,762871620,19105793500.6
2014-01-08,'399006,创业板指,1405.023,1409.21,1363.306,1363.306,1352.276,52.747,3.9006,868521741,20914439089.7
2014-01-07,'399006,创业板指,1352.276,1355.4,1312.269,1315.436,1323.328,28.948,2.1875,531876084,11909722113.5
2014-01-06,'399006,创业板指,1323.328,1354.15,1322.716,1350.312,1352.84,-29.512,-2.1815,556349330,13020214791.5
2014-01-03,'399006,创业板指,1352.84,1355.121,1331.973,1332.352,1333.003,19.837,1.4881,620939657,14652635274.2
2014-01-02,'399006,创业板指,1333.003,1333.103,1299.336,1302.298,1304.444,28.559,2.1894,547106850,12373349337.6
2013-12-31,'399006,创业板指,1304.444,1309.344,1288.94,1302.671,1307.988,-3.544,-0.271,516300206,10889567130.8
2013-12-30,'399006,创业板指,1307.988,1307.988,1292.829,1294.417,1294.302,13.686,1.0574,547546487,11621957206.8
2013-12-27,'399006,创业板指,1294.302,1297.621,1265.083,1265.083,1269.535,24.767,1.9509,541699335,11162918709.5
2013-12-26,'399006,创业板指,1269.535,1297.474,1268.138,1290.869,1288.341,-18.806,-1.4597,562487555,12198237166.5
2013-12-25,'399006,创业板指,1288.341,1288.849,1258.406,1261.996,1258.823,29.518,2.3449,554811409,11548696776.5
2013-12-24,'399006,创业板指,1258.823,1264.721,1241.906,1242.002,1242.806,16.017,1.2888,493587384,10101293235.0
2013-12-23,'399006,创业板指,1242.806,1253.668,1224.988,1251.41,1253.714,-10.908,-0.8701,478918175,10072397679.2
2013-12-20,'399006,创业板指,1253.714,1266.031,1246.388,1255.824,1256.084,-2.37,-0.1887,428688941,9304177961.27
2013-12-19,'399006,创业板指,1256.084,1281.816,1253.43,1253.43,1256.0,0.084,0.0067,489486276,11375819779.4
2013-12-18,'399006,创业板指,1256.0,1267.772,1245.962,1267.772,1267.673,-11.673,-0.9208,456035571,10238556414.0
2013-12-17,'399006,创业板指,1267.673,1282.171,1248.822,1278.53,1279.958,-12.285,-0.9598,498400207,10976283304.1
2013-12-16,'399006,创业板指,1279.958,1293.936,1266.942,1279.063,1278.143,1.815,0.142,601862688,12730517247.4
2013-12-13,'399006,创业板指,1278.143,1286.72,1268.645,1274.166,1279.318,-1.175,-0.0918,538423337,11572561281.9
2013-12-12,'399006,创业板指,1279.318,1285.268,1238.947,1242.153,1244.505,34.813,2.7973,610613761,14070801299.1
2013-12-11,'399006,创业板指,1244.505,1255.064,1226.576,1230.783,1231.921,12.584,1.0215,482623211,10940273427.2
2013-12-10,'399006,创业板指,1231.921,1249.355,1227.057,1244.574,1241.715,-9.794,-0.7887,512040599,10263129061.5
2013-12-09,'399006,创业板指,1241.715,1241.772,1211.393,1211.393,1206.783,34.932,2.8946,535534094,11288303414.9
2013-12-06,'399006,创业板指,1206.783,1215.492,1194.745,1196.321,1202.066,4.717,0.3924,510729848,10061086807.3
2013-12-05,'399006,创业板指,1202.066,1236.101,1200.458,1234.504,1240.287,-38.221,-3.0816,676759014,12957459244.3
2013-12-04,'399006,创业板指,1240.287,1276.055,1240.077,1249.593,1255.329,-15.042,-1.1983,668323775,12834184524.7
2013-12-03,'399006,创业板指,1255.329,1261.769,1198.058,1223.382,1253.929,1.4,0.1116,725573222,14766415753.3
2013-12-02,'399006,创业板指,1253.929,1317.693,1253.343,1296.703,1366.834,-112.905,-8.2603,875157747,19360218548.6
2013-11-29,'399006,创业板指,1366.834,1369.121,1335.626,1335.626,1336.661,30.173,2.2573,645208699,15595329419.4
2013-11-28,'399006,创业板指,1336.661,1342.819,1331.45,1333.048,1329.477,7.184,0.5404,579188517,13936777627.1
2013-11-27,'399006,创业板指,1329.477,1336.171,1288.584,1290.188,1291.854,37.623,2.9123,642413918,15901073519.5
2013-11-26,'399006,创业板指,1291.854,1299.669,1280.008,1291.624,1293.795,-1.941,-0.15,482267725,11216109395.0
2013-11-25,'399006,创业板指,1293.795,1305.232,1283.66,1290.842,1295.067,-1.272,-0.0982,462405503,11309995032.5
2013-11-22,'399006,创业板指,1295.067,1300.959,1283.88,1298.468,1298.953,-3.886,-0.2992,499634565,11961925780.7
2013-11-21,'399006,创业板指,1298.953,1304.739,1288.21,1295.931,1299.264,-0.311,-0.0239,578557395,13385051265.7
2013-11-20,'399006,创业板指,1299.264,1303.452,1283.661,1299.682,1298.166,1.098,0.0846,488654077,11117710443.5
2013-11-19,'399006,创业板指,1298.166,1312.065,1289.906,1293.057,1291.151,7.015,0.5433,568854012,12780875292.6
2013-11-18,'399006,创业板指,1291.151,1295.206,1275.551,1275.551,1269.052,22.099,1.7414,594634633,13148276751.7
2013-11-15,'399006,创业板指,1269.052,1287.08,1248.074,1248.259,1249.667,19.385,1.5512,637984093,14726239619.8
2013-11-14,'399006,创业板指,1249.667,1251.769,1200.714,1207.448,1212.08,37.587,3.101,541435925,12471868113.3
2013-11-13,'399006,创业板指,1212.08,1236.392,1210.662,1226.529,1228.346,-16.266,-1.3242,434188284,9761696292.39
2013-11-12,'399006,创业板指,1228.346,1233.192,1209.538,1213.31,1212.689,15.657,1.2911,456387182,9800932777.0
2013-11-11,'399006,创业板指,1212.689,1223.768,1191.182,1208.259,1211.11,1.579,0.1304,362148137,8025535557.42
2013-11-08,'399006,创业板指,1211.11,1226.317,1204.523,1215.68,1224.05,-12.94,-1.0571,445388767,9710900063.7
2013-11-07,'399006,创业板指,1224.05,1250.569,1219.306,1234.24,1241.789,-17.739,-1.4285,443032949,9711748751.85
2013-11-06,'399006,创业板指,1241.789,1277.427,1241.757,1255.474,1260.025,-18.236,-1.4473,599741841,13176603133.6
2013-11-05,'399006,创业板指,1260.025,1260.373,1208.346,1217.636,1222.456,37.569,3.0732,535987637,11720597595.3
2013-11-04,'399006,创业板指,1222.456,1240.879,1216.848,1217.278,1221.962,0.494,0.0404,438442856,9545842762.79
2013-11-01,'399006,创业板指,1221.962,1233.57,1198.812,1227.692,1235.555,-13.593,-1.1002,531511646,12087117179.6
2013-10-31,'399006,创业板指,1235.555,1266.556,1232.402,1266.556,1273.291,-37.736,-2.9637,483608193,10701053369.5
2013-10-30,'399006,创业板指,1273.291,1274.344,1251.013,1256.236,1261.684,11.607,0.92,535703781,12336598882.6
2013-10-29,'399006,创业板指,1261.684,1292.966,1205.002,1276.265,1279.05,-17.366,-1.3577,777176691,16688919079.1
2013-10-28,'399006,创业板指,1279.05,1286.004,1262.341,1264.137,1269.171,9.879,0.7784,547077605,11878389453.8
2013-10-25,'399006,创业板指,1269.171,1304.492,1255.594,1298.719,1295.932,-26.761,-2.065,664793836,14603771924.2
2013-10-24,'399006,创业板指,1295.932,1319.373,1287.876,1307.114,1311.231,-15.299,-1.1668,542620012,12287098252.2
2013-10-23,'399006,创业板指,1311.231,1336.227,1293.823,1336.227,1350.473,-39.242,-2.9058,824506473,18229892030.2
2013-10-22,'399006,创业板指,1350.473,1408.455,1348.686,1401.469,1400.967,-50.494,-3.6042,976921385,22692106002.4
2013-10-21,'399006,创业板指,1400.967,1403.109,1358.884,1358.884,1349.937,51.03,3.7802,780835126,17651034559.6
2013-10-18,'399006,创业板指,1349.937,1353.974,1327.095,1327.095,1322.988,26.949,2.037,575376960,13427624585.0
2013-10-17,'399006,创业板指,1322.988,1355.651,1317.747,1339.314,1335.1,-12.112,-0.9072,713979536,16677676328.5
2013-10-16,'399006,创业板指,1335.1,1393.098,1323.872,1393.005,1389.749,-54.649,-3.9323,722704503,17533963281.7
2013-10-15,'399006,创业板指,1389.749,1409.496,1378.812,1397.212,1393.602,-3.853,-0.2765,719009702,17190898649.2
2013-10-14,'399006,创业板指,1393.602,1394.337,1370.721,1374.472,1379.9,13.702,0.993,658337884,15764008578.0
2013-10-11,'399006,创业板指,1379.9,1386.537,1357.488,1377.976,1378.148,1.752,0.1271,659638985,16624165509.9
2013-10-10,'399006,创业板指,1378.148,1423.965,1377.318,1422.355,1415.833,-37.685,-2.6617,734537041,19860611213.8
2013-10-09,'399006,创业板指,1415.833,1418.483,1382.103,1385.959,1387.663,28.17,2.03,589673620,16116227345.8
2013-10-08,'399006,创业板指,1387.663,1389.729,1363.897,1376.365,1367.912,19.751,1.4439,545197137,15409423315.3
2013-09-30,'399006,创业板指,1367.912,1368.658,1329.559,1329.559,1323.759,44.153,3.3354,443197526,11493253195.7
2013-09-27,'399006,创业板指,1323.759,1330.69,1301.478,1305.506,1306.344,17.415,1.3331,463486548,11731986938.6
2013-09-26,'399006,创业板指,1306.344,1332.123,1301.138,1318.521,1323.04,-16.696,-1.2619,516088776,12052149164.9
2013-09-25,'399006,创业板指,1323.04,1344.394,1320.114,1324.193,1328.404,-5.364,-0.4038,565790587,13177567396.2
2013-09-24,'399006,创业板指,1328.404,1340.522,1310.331,1325.891,1326.091,2.313,0.1744,641443269,14987993506.4
2013-09-23,'399006,创业板指,1326.091,1326.41,1291.327,1292.762,1289.642,36.449,2.8263,604743907,13154832785.1
2013-09-18,'399006,创业板指,1289.642,1292.333,1262.329,1268.341,1269.36,20.282,1.5978,490374667,10830545315.2
2013-09-17,'399006,创业板指,1269.36,1285.633,1267.713,1279.263,1278.798,-9.438,-0.738,478639337,11104096480.7
2013-09-16,'399006,创业板指,1278.798,1297.643,1254.472,1254.472,1253.448,25.35,2.0224,524743728,13213651446.3
2013-09-13,'399006,创业板指,1253.448,1256.035,1210.396,1221.148,1220.633,32.815,2.6884,485878617,10855588700.0
2013-09-12,'399006,创业板指,1220.633,1236.59,1211.603,1215.693,1220.705,-0.072,-0.0059,441028817,8393320596.97
